user_id,rank,recommended_skill,mastery_prob,explanation
70750,4,Addition Whole Numbers,0.7544204138484042,Student shows low estimated mastery (75%) on 'Addition Whole Numbers'. Recommend revisiting this skill before progressing. (Teacher review required.)
70750,5,Rounding,0.7627670813597547,Student shows low estimated mastery (76%) on 'Rounding'. Recommend revisiting this skill before progressing. (Teacher review required.)
70752,1,Equation Solving Two or Fewer Steps,0.6392393182976164,Student shows low estimated mastery (64%) on 'Equation Solving Two or Fewer Steps'. Recommend revisiting this skill before progressing. (Teacher review required.)
70752,2,Division Fractions,0.6899897141301159,Student shows low estimated mastery (69%) on 'Division Fractions'. Recommend revisiting this skill before progressing. (Teacher review required.)
70752,3,Rounding,0.7627670813597547,Student shows low estimated mastery (76%) on 'Rounding'. Recommend revisiting this skill before progressing. (Teacher review required.)
70752,4,Multiplication and Division Positive Decimals,0.791292831621466,Student shows low estimated mastery (79%) on 'Multiplication and Division Positive Decimals'. Recommend revisiting this skill before progressing. (Teacher review required.)
70754,1,Addition and Subtraction Integers,0.4482707400772506,Student shows low estimated mastery (45%) on 'Addition and Subtraction Integers'. Recommend revisiting this skill before progressing. (Teacher review required.)
70754,2,Proportion,0.4757680052970426,Student shows low estimated mastery (48%) on 'Proportion'. Recommend revisiting this skill before progressing. (Teacher review required.)
70754,3,Table,0.6267663848709721,Student shows low estimated mastery (63%) on 'Table'. Recommend revisiting this skill before progressing. (Teacher review required.)
70754,4,Ordering Fractions,0.6320226706481912,Student shows low estimated mastery (63%) on 'Ordering Fractions'. Recommend revisiting this skill before progressing. (Teacher review required.)
70754,5,Multiplication Fractions,0.6502009806749919,Student shows low estimated mastery (65%) on 'Multiplication Fractions'. Recommend revisiting this skill before progressing. (Teacher review required.)
70756,1,Rotations,0.2209841315525854,Student shows low estimated mastery (22%) on 'Rotations'. Recommend revisiting this skill before progressing. (Teacher review required.)
70756,2,Ordering Real Numbers,0.4104609238981666,Student shows low estimated mastery (41%) on 'Ordering Real Numbers'. Recommend revisiting this skill before progressing. (Teacher review required.)
70756,3,Surface Area Rectangular Prism,0.4853279067074948,Student shows low estimated mastery (49%) on 'Surface Area Rectangular Prism'. Recommend revisiting this skill before progressing. (Teacher review required.)
70756,4,Interior Angles Figures with More than 3 Sides,0.5788584452907621,Student shows low estimated mastery (58%) on 'Interior Angles Figures with More than 3 Sides'. Recommend revisiting this skill before progressing. (Teacher review required.)
70756,5,Multiplication Fractions,0.5793516158799724,Student shows low estimated mastery (58%) on 'Multiplication Fractions'. Recommend revisiting this skill before progressing. (Teacher review required.)
70758,1,Finding Percents,0.2062375609599458,Student shows low estimated mastery (21%) on 'Finding Percents'. Recommend revisiting this skill before progressing. (Teacher review required.)
70758,2,Ordering Positive Decimals,0.6682854512994618,Student shows low estimated mastery (67%) on 'Ordering Positive Decimals'. Recommend revisiting this skill before progressing. (Teacher review required.)
70758,3,Division Fractions,0.6899897141301159,Student shows low estimated mastery (69%) on 'Division Fractions'. Recommend revisiting this skill before progressing. (Teacher review required.)
70758,4,Addition and Subtraction Integers,0.7109476849569178,Student shows low estimated mastery (71%) on 'Addition and Subtraction Integers'. Recommend revisiting this skill before progressing. (Teacher review required.)
70758,5,Median,0.7564887492395802,Student shows low estimated mastery (76%) on 'Median'. Recommend revisiting this skill before progressing. (Teacher review required.)
70759,1,Addition and Subtraction Integers,0.3425368696429323,Student shows low estimated mastery (34%) on 'Addition and Subtraction Integers'. Recommend revisiting this skill before progressing. (Teacher review required.)
70759,2,Estimation,0.4228301492685622,Student shows low estimated mastery (42%) on 'Estimation'. Recommend revisiting this skill before progressing. (Teacher review required.)
70759,3,Division Fractions,0.4522774649141162,Student shows low estimated mastery (45%) on 'Division Fractions'. Recommend revisiting this skill before progressing. (Teacher review required.)
70759,4,Histogram as Table or Graph,0.4591748710225898,Student shows low estimated mastery (46%) on 'Histogram as Table or Graph'. Recommend revisiting this skill before progressing. (Teacher review required.)
70759,5,Ordering Positive Decimals,0.4733652824687502,Student shows low estimated mastery (47%) on 'Ordering Positive Decimals'. Recommend revisiting this skill before progressing. (Teacher review required.)
70816,1,Equation Solving More Than Two Steps,0.1737703875562454,Student shows low estimated mastery (17%) on 'Equation Solving More Than Two Steps'. Recommend revisiting this skill before progressing. (Teacher review required.)
70816,2,Rotations,0.2209841315525854,Student shows low estimated mastery (22%) on 'Rotations'. Recommend revisiting this skill before progressing. (Teacher review required.)
70816,3,Unit Conversion Within a System,0.2250452953168747,Student shows low estimated mastery (23%) on 'Unit Conversion Within a System'. Recommend revisiting this skill before progressing. (Teacher review required.)
70816,4,Addition and Subtraction Integers,0.2502009181692271,Student shows low estimated mastery (25%) on 'Addition and Subtraction Integers'. Recommend revisiting this skill before progressing. (Teacher review required.)
70816,5,Histogram as Table or Graph,0.3049826333199578,Student shows low estimated mastery (30%) on 'Histogram as Table or Graph'. Recommend revisiting this skill before progressing. (Teacher review required.)
70872,1,Solving for a variable,0.0869585694545519,Student shows low estimated mastery (9%) on 'Solving for a variable'. Recommend revisiting this skill before progressing. (Teacher review required.)
70872,2,Conversion of Fraction Decimals Percents,0.3828782076109643,Student shows low estimated mastery (38%) on 'Conversion of Fraction Decimals Percents'. Recommend revisiting this skill before progressing. (Teacher review required.)
70872,3,Finding Percents,0.4046676707020954,Student shows low estimated mastery (40%) on 'Finding Percents'. Recommend revisiting this skill before progressing. (Teacher review required.)
70872,4,Probability of Two Distinct Events,0.4606110391430797,Student shows low estimated mastery (46%) on 'Probability of Two Distinct Events'. Recommend revisiting this skill before progressing. (Teacher review required.)
70872,5,Proportion,0.4757680052970426,Student shows low estimated mastery (48%) on 'Proportion'. Recommend revisiting this skill before progressing. (Teacher review required.)
70874,1,Area Irregular Figure,0.4587853865222345,Student shows low estimated mastery (46%) on 'Area Irregular Figure'. Recommend revisiting this skill before progressing. (Teacher review required.)
70874,2,Surface Area Rectangular Prism,0.4853279067074948,Student shows low estimated mastery (49%) on 'Surface Area Rectangular Prism'. Recommend revisiting this skill before progressing. (Teacher review required.)
70874,3,Pattern Finding ,0.6026263812315007,Student shows low estimated mastery (60%) on 'Pattern Finding '. Recommend revisiting this skill before progressing. (Teacher review required.)
70874,4,Area Trapezoid,0.6284148119209506,Student shows low estimated mastery (63%) on 'Area Trapezoid'. Recommend revisiting this skill before progressing. (Teacher review required.)
70874,5,Prime Number,0.6335921884281871,Student shows low estimated mastery (63%) on 'Prime Number'. Recommend revisiting this skill before progressing. (Teacher review required.)
71034,1,Subtraction Whole Numbers,0.4701145455464233,Student shows low estimated mastery (47%) on 'Subtraction Whole Numbers'. Recommend revisiting this skill before progressing. (Teacher review required.)
71034,2,Multiplication Fractions,0.6502009806749919,Student shows low estimated mastery (65%) on 'Multiplication Fractions'. Recommend revisiting this skill before progressing. (Teacher review required.)
71034,3,Ordering Positive Decimals,0.6682854512994618,Student shows low estimated mastery (67%) on 'Ordering Positive Decimals'. Recommend revisiting this skill before progressing. (Teacher review required.)
71034,4,Rounding,0.7627670813597547,Student shows low estimated mastery (76%) on 'Rounding'. Recommend revisiting this skill before progressing. (Teacher review required.)
71066,1,Equivalent Fractions,0.4656989549340057,Student shows low estimated mastery (47%) on 'Equivalent Fractions'. Recommend revisiting this skill before progressing. (Teacher review required.)
71066,2,Range,0.4687474389349583,Student shows low estimated mastery (47%) on 'Range'. Recommend revisiting this skill before progressing. (Teacher review required.)
71066,3,Median,0.5335909886586909,Student shows low estimated mastery (53%) on 'Median'. Recommend revisiting this skill before progressing. (Teacher review required.)
71066,4,Proportion,0.7263489231350992,Student shows low estimated mastery (73%) on 'Proportion'. Recommend revisiting this skill before progressing. (Teacher review required.)
71105,1,Conversion of Fraction Decimals Percents,0.0784691778450837,Student shows low estimated mastery (8%) on 'Conversion of Fraction Decimals Percents'. Recommend revisiting this skill before progressing. (Teacher review required.)
